"","baseMean","lgFC_Treatment_6H_vs_Treatment_48H_Wash","lfcSE","stat","pvalue","padj"
"Xaf1",290.830670235194,2.8614705417481,0.162677350311301,17.5898521599495,2.94645302293835e-69,1.01623164761144e-66
"Gbp3",2066.03817003197,5.26165209499282,0.301503595467717,17.4513742923381,3.360491432372e-68,1.13076438539034e-65
"Isg15",3435.50281632001,5.85005403351035,0.337275731834358,17.3450191678286,2.15106439244887e-67,7.06573437100585e-65
"Ccl4",3774.38541149211,5.63826853000499,0.325176648558342,17.3390941662079,2.38465371195944e-67,7.650856420975e-65
"Usb1",431.611214846807,2.54411130290504,0.147746330799111,17.219455056141,1.89766487861515e-66,5.95004196940334e-64
"Jpt1",918.745146669045,1.90619309810482,0.110833826184958,17.1986582410662,2.71751576692043e-66,8.3312994489854e-64
"Slc2a6",971.602818182245,3.6600186544762,0.214598189949333,17.0552168000128,3.19684611745653e-65,9.5877584861805e-63
"Atp10a",114.818255810742,3.62599397616108,0.214641383817167,16.8932659288561,5.04324013413599e-64,1.48035193384128e-61
"Calhm6",336.209920696096,6.09176541044079,0.361773164535645,16.838632622903,1.27140567358227e-63,3.65423180682104e-61
"Cd40",1562.66430234705,6.9353804278793,0.412705652668606,16.8046654632285,2.25581648309836e-63,6.35127432669897e-61
"Arid5a",87.0769229566838,4.28916314225216,0.257172763489995,16.6781391779033,1.8901554356444e-62,5.11305576277454e-60
"Tor1aip1",1379.97635178906,2.59068352838506,0.155329990518728,16.678579067271,1.87628966699205e-62,5.11305576277454e-60
"Ifih1",982.638012773488,4.39769291076681,0.264104506867957,16.6513361052392,2.95920967730341e-62,7.8510109053996e-60
"Wars1",286.048774445199,2.36730229100664,0.142288256563568,16.6373694370838,3.7367698276284e-62,9.7268823664078e-60
"Etnk1",606.712462904873,2.90060669532116,0.174560374131328,16.6166388549267,5.28116634755062e-62,1.34924020242238e-59
"Gm16181",71.6716422159516,5.65835365881043,0.34092808821346,16.5969125291538,7.33690451742714e-62,1.84036244949863e-59
"Pnp",2577.86831210435,3.46420343788162,0.209818340806751,16.5104891429499,3.08373704161824e-61,7.59700646895809e-59
"Parp12",472.672598721846,3.31263753795711,0.201280462026007,16.4578196244854,7.37080353011186e-61,1.78399307897234e-58
"Ifi205",205.483861765422,6.16950273474411,0.377966233788568,16.3228939074893,6.78418494631335e-60,1.61370026757481e-57
"Ifi35",719.930193220659,3.56203674348777,0.219513623266138,16.2269507035067,3.25219038706341e-59,7.60461331863167e-57
"Rnf114",1097.71818452689,1.94325530799634,0.119787573510119,16.2225116600445,3.49601091016787e-59,8.03849441944599e-57
"Cept1",185.862490377782,3.05451973449546,0.188559633706825,16.1992239507883,5.10674581030359e-59,1.15496172457292e-56
"Uba7",377.085654545512,2.98553065212382,0.184698002856143,16.1643905508236,8.99227818480399e-59,2.0009269328638e-56
"Mthfd2",395.81736264763,2.7638086897247,0.171035673301546,16.1592528410839,9.77390893127342e-59,2.14033091453727e-56
"Mthfr",330.500749619446,2.95877294425016,0.18407251543263,16.073952905441,3.88502443258119e-58,8.37465579248283e-56
"Myd88",421.410740153245,2.00468151829531,0.124751161977484,16.0694416510295,4.17832877117006e-58,8.75020901783781e-56
"Rnf213",1625.32460599292,3.73066402600465,0.232160571340755,16.0693265202598,4.18609593488907e-58,8.75020901783781e-56
"Nmi",303.24930698069,3.35674371788661,0.210327437105346,15.9596092839059,2.44255677994258e-57,5.02947960240116e-55
"Acsl1",1474.04858455232,3.09109021384068,0.194937690597772,15.8568114989047,1.26137313402696e-56,2.55910349368177e-54
"Hck",851.935968097883,2.27775725674328,0.143662373102591,15.8549326977685,1.29966756824968e-56,2.59858170602501e-54
"Nfkb2",842.831452274425,3.490873883588,0.22022354371266,15.8515017274573,1.37261154808837e-56,2.70522127391816e-54
"Cxcr4",247.434723738315,-3.89346795764809,0.245641621079176,-15.8501964795011,1.40142020692842e-56,2.72309763025133e-54
"Slc25a22",321.737902308377,2.63646162984066,0.166381893292517,15.8458446268879,1.50189382293039e-56,2.87779544182607e-54
"Tnfaip2",2702.55672824032,2.37179724102495,0.151206474708358,15.6858179889425,1.89111191717876e-55,3.57394246704085e-53
"Gbp7",283.612881819624,4.47867101515345,0.285992687490273,15.6600892647151,2.83499046162065e-55,5.28534167682683e-53
"Slfn9",165.15856417,4.47240925435985,0.286247427170247,15.6242775649468,4.97528590971348e-55,9.1518725880543e-53
"Mlkl",290.844561456049,2.89000523938842,0.186296844021479,15.5129049800501,2.83745593296184e-54,5.15072921725547e-52
"Mitd1",167.524210762403,2.70564346791332,0.17462526458203,15.4939978152036,3.80853182252069e-54,6.82370195110331e-52
"1110038F14Rik",230.801464304242,2.29900224012582,0.148604442261154,15.4706158520187,5.47804555544746e-54,9.68911749781451e-52
"Ppp2r5a",1106.5549741813,1.96720834999049,0.127265443718361,15.4575216375619,6.71321540591368e-54,1.17234835113905e-51
"Plagl2",409.563637292198,1.88308700080783,0.122135564976619,15.4180070413423,1.2386827645992e-53,2.13610842755132e-51
"Usp25",495.823469003109,2.32824141381825,0.151239989970558,15.3943504907101,1.78608920100832e-53,3.04208476754454e-51
"Xkr8",80.2419448981866,4.17672688550734,0.272240026633222,15.3420749224892,4.00195825982961e-53,6.73305075031821e-51
"Lap3",600.377933227773,2.76045807548517,0.180091125536233,15.3281182915912,4.96152235114661e-53,8.2468870308938e-51
"Tnf",5085.72673002798,6.47895347342756,0.424747807814599,15.2536478216636,1.55686820014449e-52,2.55697067728493e-50
"Ccrl2",1493.85984894468,3.81936167782887,0.250834821115425,15.2266007599931,2.35522575592634e-52,3.82266994455997e-50
"Tnip1",887.458705200337,1.89547690329642,0.124823620037043,15.1852422060337,4.42924161117291e-52,7.10532758927226e-50
"Whamm",192.297209040194,2.55037292147962,0.169202818673481,15.0728749170615,2.44249079133975e-51,3.87317275371531e-49
"Phf11a",161.614260400046,3.61359811093841,0.240212385045336,15.0433463714055,3.81754096416989e-51,5.9848630842827e-49
"Phf11b",577.662751974482,3.35273156486211,0.225669301459894,14.8568349490724,6.28239080352386e-50,9.63020705837947e-48
"Slfn8",395.382106359208,3.58831401402922,0.241522123823699,14.8570820644511,6.25926484137499e-50,9.63020705837947e-48
"Tap1",1186.49316404404,3.00953921584176,0.203022295035453,14.8236882817043,1.02971746433671e-49,1.56109693824058e-47
"Sp110",302.097112077625,3.38105219890696,0.228757794340161,14.7800524509314,1.9701270806707e-49,2.95433404401445e-47
"Spryd7",516.286948719401,2.81206419724827,0.190853239547791,14.7341706324252,3.88942906692259e-49,5.76973800078108e-47
"Trim21",166.2487554083,3.43352891822881,0.233050968618573,14.7329527896035,3.96017197736051e-49,5.81218431911336e-47
"Tap2",498.006955974044,2.0326103053238,0.138030232421274,14.7258341137918,4.40006877362659e-49,6.38982618957394e-47
"Max",406.063555627617,2.10723230489421,0.143213927617037,14.7138783214513,5.25096887759539e-49,7.54607985784438e-47
"Parp14",1744.58581226101,3.56617770160406,0.24348464284231,14.6464173673313,1.42008680322366e-48,2.01974407600759e-46
"Aff1",328.688266707784,1.90415719751736,0.131441084323753,14.4867733503113,1.46882308134468e-47,2.06774318675829e-45
"Samhd1",2783.46308905283,2.58148868808435,0.179220786128217,14.4039580667697,4.88631211760394e-47,6.80924868428928e-45
"Idh1",601.355273572581,-2.64981502494235,0.183991355882733,-14.4018451966363,5.03802745548083e-47,6.95046267758135e-45
"Enpp4",76.7281115918138,3.36707202553315,0.233854617751404,14.3981421359507,5.31532103990669e-47,7.2604127788666e-45
"Gtpbp2",355.484791425629,1.89784231115073,0.131843002301667,14.3947140008866,5.58554601410774e-47,7.55472478535592e-45
"Car2",556.716617612299,2.63573558004912,0.183764266130538,14.343025635772,1.17805374419413e-46,1.57790577232061e-44
"Tnfsf10",60.5379484946619,6.16870119818529,0.43131158086913,14.3021923634761,2.120234142211e-46,2.8125721371099e-44
"Ccl3",7200.5424620635,4.75420442433748,0.332492572458461,14.2986785815537,2.23003772843142e-46,2.93005719061332e-44
"Icam1",848.231153832867,3.9409276248526,0.277356383841732,14.208894600751,8.06891196005389e-46,1.05017650378211e-43
"Abracl",601.240493138164,2.61355966041123,0.183981944782493,14.2055225228814,8.46687520611071e-46,1.09167299386452e-43
"Tlk2",188.424321141156,2.36653066240008,0.166695958101037,14.1966889261087,9.60442924760463e-46,1.22687690648105e-43
"Arel1",288.013249011123,2.38520032288254,0.168370855034819,14.1663491724223,1.47996982125767e-45,1.87318015174961e-43
"Gpd2",142.742160923048,2.77256489108118,0.195755723507542,14.1633911969596,1.54361617319913e-45,1.93597533867775e-43
"Junb",1241.01061402407,1.72341074248103,0.122145736514479,14.10946293878,3.32097464309217e-45,4.12758253838735e-43
"Slc11a2",426.584498503156,1.71231997027165,0.121749655920143,14.0642694825749,6.29697355766628e-45,7.75652207156821e-43
"Gsdmd",570.737271692956,1.45865979649586,0.103931989914664,14.0347528965194,9.55288179713733e-45,1.16629696702041e-42
"Rapgef2",140.605623268651,3.17144166656546,0.226365104552521,14.010294001961,1.34845588504355e-44,1.6318681921106e-42
"Ogfr",463.213132492999,2.26230000087884,0.161710203289657,13.9898408069316,1.79813974043048e-44,2.15714224860686e-42
"Il15",520.801620261838,5.21600089966159,0.373077752371452,13.9810022616098,2.03600410479306e-44,2.42144074394181e-42
"Nub1",743.386620802009,2.09289137318505,0.149768579786836,13.9741685216208,2.24115716654452e-44,2.64264993757677e-42
"Plet1",59.9184006750992,5.63576700186821,0.406114832128183,13.8772744948389,8.69892561961435e-44,1.01703710040847e-41
"Coro1a",675.632405500944,-2.18261415659021,0.157367855597953,-13.8695043425285,9.69443758985229e-44,1.12390303352607e-41
"Sp140",205.013527455237,2.88317735081478,0.208528989086158,13.8262663788368,1.76970374201844e-43,2.03456940207387e-41
"Mllt6",406.108143595982,2.0112794958187,0.145768591617967,13.7977562484098,2.62908916446929e-43,2.99759620768747e-41
"Vsir",303.04980339108,-3.0653022587065,0.222313577871774,-13.7881918326846,3.00190029588085e-43,3.39460790835838e-41
"Marchf5",1074.47084897506,2.92173889681029,0.214051973723343,13.6496704327827,2.0279361461491e-42,2.2745859408352e-40
"Kremen1",144.613131325843,1.91228939163692,0.140323699905004,13.6277007585426,2.7408005317135e-42,3.04936162383221e-40
"Tpst1",286.606031173042,2.94332680488414,0.21670692937283,13.5820613277222,5.11659103096012e-42,5.64707918905007e-40
"Tmem229b",149.430657828777,2.42706752927917,0.179460419561547,13.5242497215203,1.12485408420286e-41,1.23162594806846e-39
"Zyx",2317.7663688697,3.31458344352781,0.245238779522195,13.5157394356052,1.26280457039155e-41,1.37178361048204e-39
"Susd3",154.745965477275,-4.0868038994404,0.303706092843716,-13.4564435674441,2.82174179337547e-41,3.04130857667249e-39
"Gbp9",70.8586477315099,4.08350043625385,0.304373311553747,13.4160922828898,4.86708794974466e-41,5.20514305075018e-39
"Irf1",1071.5088100829,3.88912904146007,0.290564421558138,13.3847393311431,7.42574287983281e-41,7.88042682847488e-39
"Zbp1",652.467815696915,3.22793516555534,0.241182329687498,13.3837962745355,7.52058966323683e-41,7.92015686977216e-39
"Tapbpl",137.73314016571,2.50386677876017,0.187623029568336,13.3451995979428,1.26331749398717e-40,1.3203581929581e-38
"Pnp2",75.2017879733306,3.35089072861989,0.251547527556289,13.3211038135529,1.74508168918431e-40,1.81016142736742e-38
"Dcbld2",296.605333324081,3.58711169597538,0.269591645738118,13.30572275767,2.14409669823582e-40,2.20745955588517e-38
"Sp100",545.808326107968,2.44394860292585,0.183905678277949,13.2891416176511,2.67630778145722e-40,2.73498830762843e-38
"Stat5a",133.77225453548,2.28409115423159,0.172712967556678,13.2247808982961,6.31209002491227e-40,6.40305838115365e-38
"Vps54",129.620279746452,2.0215717056436,0.152901171186639,13.2214272131112,6.59996123713479e-40,6.64620914069427e-38
"Slc7a8",246.001224210268,2.0938166933795,0.15840805038845,13.217867957121,6.91976721015419e-40,6.91776148052806e-38
"Tnfaip3",937.926278101563,3.57622390258345,0.270902131193737,13.2011656269544,8.63878685178433e-40,8.57415132426019e-38
"Lgals9",987.662499953343,2.19872344328817,0.166754476129161,13.1853938456509,1.06496365895232e-39,1.04944561706473e-37
"Cemip2",87.7184444311724,2.54328028915277,0.19320010331412,13.1639696124681,1.41454238600967e-39,1.38404445087868e-37
"Acod1",5864.73490261887,4.41684769607437,0.335551049592701,13.1629679043938,1.43342584242867e-39,1.39264386775675e-37
"Zfp207",422.599768925146,1.68624840846335,0.128295132592776,13.1435103919001,1.85421097676167e-39,1.78885976471357e-37
"Psmb6",1721.79385651326,1.59697705155199,0.121531295471132,13.1404593801217,1.93051180305163e-39,1.84953755797919e-37
"Gatad2a",421.839281089112,1.61734028023509,0.123312913824841,13.1157413288638,2.67553083258857e-39,2.5456291976822e-37
"Septin11",195.649158603042,2.88011103681046,0.219639352007281,13.112909915683,2.77733917703133e-39,2.62439529358385e-37
"Mtmr14",326.100136040188,2.5823323334858,0.197273979547123,13.090080807484,3.75208445386054e-39,3.52134402214013e-37
"Pfkp",596.12528880762,1.44376267408973,0.111504447987298,12.948027636119,2.41068407341641e-38,2.24714847816573e-36
"Iigp1",68.0540828410393,5.92277630471656,0.457625649133606,12.9424045962672,2.59381913053795e-38,2.40163280032896e-36
"Nbeal2",115.651932546073,-2.99702137918948,0.231864694022893,-12.9257340873707,3.22206607310464e-38,2.96344156963677e-36
"Sh3bp5",227.063891610499,2.56827688853074,0.198863479525146,12.9147739678667,3.7153345865979e-38,3.39448714945064e-36
"Bcl2a1a",416.208993183417,2.92632891712197,0.22662662203952,12.9125558629721,3.82394405269779e-38,3.47073237835649e-36
"Tmem86a",254.773232454618,-3.79483510074203,0.294390507101903,-12.8904805324733,5.09255026573819e-38,4.5919492461519e-36
"Rcbtb2",643.287931366979,-2.45314120488826,0.190532500274165,-12.8751850805419,6.20900631318931e-38,5.56230201927011e-36
"Zc3hav1",379.254124367764,1.92452845449508,0.150377762694851,12.7979590865463,1.68316849192733e-37,1.49812854933093e-35
"Serpina3g",129.542187188722,6.64299456651333,0.5191474063648,12.7959698634136,1.72683049432277e-37,1.52713804485109e-35
"Clic5",34.361106519234,5.68598182384109,0.445593224250517,12.7604764040227,2.72529210360245e-37,2.39478534148403e-35
"Ifi206",189.296996688638,3.11625709253846,0.244673137460984,12.7364087650831,3.71086821809536e-37,3.2401986035977e-35
"Dync1h1",594.843941438647,1.56217907339703,0.122770286341291,12.7244068573262,4.32748496700978e-37,3.75484167326207e-35
"Eif2ak2",283.665785510533,2.74582953189132,0.216776936527181,12.6666128596527,9.05401507788729e-37,7.80682450090831e-35
"Trim30a",148.686486951156,2.97327524537238,0.234922977991485,12.6563832571548,1.03142719020564e-36,8.8382419354516e-35
"Rigi",624.429850505362,3.19644933512012,0.252954400311352,12.6364646402108,1.3289626444798e-36,1.13175115081749e-34
"Ypel3",202.177047866266,-3.40108489160499,0.269212063850408,-12.6334787637706,1.38037966673976e-36,1.16832625045042e-34
"Ppp1r15b",554.327140037631,1.89269233505722,0.14990507329368,12.6259391591719,1.51918089830549e-36,1.27796461420869e-34
"Batf2",218.868047532155,4.34048813075607,0.343876104071758,12.6222441145557,1.59218458104389e-36,1.33125930182312e-34
"Nfkbie",416.070729469662,2.76154924795318,0.219012922908077,12.6090698726131,1.88200987769054e-36,1.56410893208546e-34
"Azi2",294.685648017329,1.86879596852333,0.148414580961055,12.5917275541391,2.34484647983002e-36,1.93709593028353e-34
"Zfp36",281.521007975246,2.06889104291432,0.164417397980494,12.5831637547248,2.6134947443433e-36,2.14617699362858e-34
"Gm20559",168.673004975038,2.79743886901966,0.222467962607136,12.5745695525596,2.91383033392827e-36,2.37865108206357e-34
"Fam20c",2050.25021195516,1.71787773894981,0.137042250816386,12.5353876539249,4.78018291015774e-36,3.87925902520801e-34
"Irgm1",1686.5639222132,3.73822231093339,0.298514010162811,12.5227700666195,5.60444583590717e-36,4.52157513170616e-34
"Larp1",149.988472812003,1.91525170492792,0.153137831331046,12.5067182177056,6.860029348251e-36,5.50238167956225e-34
"Rhbdf2",310.152429548545,2.11786496964369,0.169498810492906,12.4948662677035,7.96300799533838e-36,6.35015365917273e-34
"Tor1aip2",842.279486392913,2.55043700776102,0.204762991573119,12.4555564859008,1.30438458116469e-35,1.03421205067517e-33
"Nlrc5",252.263316805165,3.37378500746091,0.271784770616191,12.4134439167134,2.20940753033641e-35,1.74177064505835e-33
"Trim30c",46.58654708876,6.87090421231629,0.553802537644069,12.4067763241855,2.40127647731327e-35,1.88227331142124e-33
"Tfg",462.899174402559,1.68592286901037,0.136050637346365,12.3918777735547,2.89191490398309e-35,2.25405977487857e-33
"Arrb1",226.450797013972,-2.63917743030693,0.213313554658166,-12.3722912711112,3.691387699533e-35,2.86103284846951e-33
"Ext1",82.4539679568033,3.16542023045708,0.2578086800678,12.2781755432929,1.18643659437043e-34,9.14417835527062e-33
"Ddx60",58.2454198914089,2.96541872316441,0.24186911808823,12.2604272368607,1.47718999250301e-34,1.12931432660224e-32
"Parp10",280.777751680421,2.26853610822284,0.185032795279907,12.2601839570717,1.48163158245147e-34,1.12931432660224e-32
"Ankib1",203.179108589197,1.61949187970903,0.132250505605418,12.2456384744641,1.77276451453726e-34,1.3437944638767e-32
"Setdb2",98.9688441933012,2.82254669199289,0.230934569816926,12.222278778922,2.36364864714562e-34,1.78190692546563e-32
"Psmb10",1452.37315904703,2.72491629677552,0.223126183027862,12.2124452621289,2.66749688650102e-34,2.00004277424826e-32
"Tent4a",263.529391397602,2.9876196855253,0.244711475232982,12.2087437161697,2.79166396006325e-34,2.0818268104342e-32
"Morc3",240.585592473711,1.70605640178777,0.13993780131118,12.1915335656446,3.44869654402301e-34,2.55796868394309e-32
"Gm43814",71.4426126067626,3.0407229674369,0.249762111786973,12.1744765276104,4.25112704712726e-34,3.13628602899293e-32
"Nod1",110.193156184242,2.89021758044621,0.237505210473554,12.1690702055905,4.54227063668488e-34,3.33325349487791e-32
"Morrbid",231.662057924198,2.86267484883537,0.236218763067582,12.1187445555134,8.40365548189339e-34,6.13422386392599e-32
"Slc15a3",2535.33849058193,1.71538318660087,0.142607464597897,12.0287054498701,2.51066484657909e-33,1.82300695912658e-31
"Dtx3l",148.997325507512,2.74623536040155,0.228335982097735,12.0271686274399,2.55782800658671e-33,1.84752854339635e-31
"Stat1",1927.67925123101,2.87265753133172,0.239205264118119,12.0091735519383,3.18007134491385e-33,2.2850137642933e-31
"Irgm2",254.725007740003,3.45599042249816,0.288100339954257,11.9957873810454,3.73845041626437e-33,2.67231409029965e-31
"Adar",310.853829858453,2.1327595319115,0.178665402709144,11.9371713805358,7.57558500844985e-33,5.3872562255966e-31
"Csf1",385.651848645402,2.24616422317894,0.188175877156491,11.936515227778,7.63556695137693e-33,5.40206572621519e-31
"Dbnl",478.866347852229,1.91463212997579,0.160729195521855,11.9121614698523,1.02290758012986e-32,7.20001682422018e-31
"Camkk2",358.567724949405,1.67416361847631,0.141518521329616,11.8299965456603,2.7315302773695e-32,1.91290313231419e-30
"Trim30d",60.2791234837459,2.91896917822474,0.246763829164101,11.8289993639367,2.76417242068105e-32,1.92598599574322e-30
"Rasgrp1",41.2326138003395,3.95999415103789,0.335148284466703,11.8156479820243,3.24040839305035e-32,2.24646603972476e-30
"Gm12250",89.1243312311102,4.5539946814217,0.385862422096694,11.8021201874913,3.80599409600765e-32,2.62537472742608e-30
"Epsti1",578.624045676807,2.43223924987887,0.206162638426835,11.7976723058967,4.01257617131939e-32,2.75410452037424e-30
"Ifi208",39.1396752358642,3.93458175127822,0.334524420013906,11.7617175783898,6.14709106140645e-32,4.1982806080774e-30
"Gbp6",42.3486000513709,3.96734401636605,0.337601081945964,11.7515737612508,6.93157455190779e-32,4.71073904030147e-30
"Fam241a",352.123271269092,2.69341070229124,0.229689438318394,11.7263149843122,9.34386453717797e-32,6.31901740955428e-30
"Apobec3",287.765335056131,2.11117686063217,0.180263985685915,11.7115842779079,1.11182473188537e-31,7.48230926882466e-30
"Cdkn1a",5337.69202595254,2.64728971687486,0.22646485219765,11.6896272917636,1.44017223254893e-31,9.64495928167238e-30
"Zc3h7a",324.647981723212,1.62350148656804,0.139289497788042,11.655591500793,2.14883055256861e-31,1.43213846875539e-29
"Plekha4",27.5830282012434,5.45967897457626,0.468500467235072,11.6535187399009,2.20175813566562e-31,1.46035842498283e-29
"Aida",243.878297558114,2.3945427018661,0.205493238482293,11.6526593261726,2.2240808298868e-31,1.46810617842671e-29
"Foxp4",150.850343057117,2.34988978466618,0.201891106094231,11.6393922948215,2.59860532729637e-31,1.70715995692289e-29
"Cd69",501.838741536797,6.81638824997426,0.5860551737939,11.630966766913,2.86830492753969e-31,1.87540923129562e-29
"Hdac5",156.840047946068,-2.67705159334879,0.230860803377128,-11.5959554596873,4.32017227579358e-31,2.81137248664379e-29
"Gtf2f1",253.710426106867,1.47860266986779,0.127663123750248,11.5820655678176,5.08068810077655e-31,3.2907592975734e-29
"Pcgf5",194.475904057493,2.94376963915,0.254531323286209,11.5654513603415,6.16661683265136e-31,3.97545073940459e-29
"Keap1",459.532073450248,1.50976195677648,0.130823190008159,11.5404765522254,8.24670679941693e-31,5.29170079091888e-29
"Rgs14",168.715224358816,2.29752535902186,0.19958948687894,11.5112543999645,1.15781892151907e-30,7.39503233392459e-29
"Parp11",112.45013915936,2.54842859318811,0.221412872241332,11.5098483994662,1.17685097633173e-30,7.48195210574775e-29
"Cav1",998.003063632053,3.25535941884054,0.283694877553271,11.4748614670678,1.76460059568e-30,1.1167169641285e-28
"Anxa7",784.611617768267,1.38567720656061,0.1207831117807,11.4724416860241,1.81465598200999e-30,1.14315040766255e-28
"Gnb4",124.791278892843,3.53364823131503,0.3087347138402,11.4455811831514,2.47440596851571e-30,1.55167748825649e-28
"Ccl9",272.076367277557,2.81206032243425,0.246465848277928,11.4095333778789,3.74734136811147e-30,2.33929056626542e-28
"Stat2",617.281659591234,2.59053318246987,0.227481955153691,11.3878623063515,4.80636752635909e-30,2.98687596367793e-28
"Lacc1",258.656281689897,2.3292756703047,0.204632466499779,11.3827278248987,5.09797531543992e-30,3.15388643281655e-28
"Gng12",1393.78232186407,1.20584377794558,0.106226129924892,11.3516681705168,7.27610983581251e-30,4.48130407566381e-28
"Gcnt1",116.907020503437,-3.24879216765596,0.287071089882222,-11.3170301091233,1.08071336691412e-29,6.62645404886541e-28
"Slc43a2",344.47568926073,-1.87074075717514,0.165578919720418,-11.2981819203429,1.33962669902359e-29,8.17765041580947e-28
"Phf11d",686.127718002644,2.64869198919059,0.234533442877386,11.2934511884317,1.41374322307361e-29,8.59207114780772e-28
"Htra4",48.951225163758,5.13249709469711,0.455509554314008,11.2675948201056,1.89680663136067e-29,1.14773439851982e-27
"Tut7",276.896256079928,1.61469819195176,0.143433167823754,11.2574951557638,2.12719202455486e-29,1.28151708169253e-27
"Prpf38a",226.726682517569,2.14812599678405,0.191088931493167,11.2414988141836,2.55015447541855e-29,1.52964918012497e-27
"Tfec",74.1769152922913,2.36955141144589,0.211065158456379,11.2266346031508,3.01754150536291e-29,1.80216461506436e-27
"Ccnd2",286.362532063365,4.11655804529589,0.366735528483176,11.2248684012756,3.07844408952633e-29,1.8306127008235e-27
"Riox2",163.984543935684,2.13340288307134,0.190246645751608,11.2138790917595,3.48574567983776e-29,2.06392048922926e-27
"Snx20",576.733881735942,1.36987533503987,0.122528319010714,11.1800712365937,5.10489931873436e-29,3.00970901714783e-27
"Vcam1",45.5233120469047,5.57821045745339,0.499976073321423,11.1569548126502,6.622114086259e-29,3.8876036567672e-27
"Phlda3",107.743737734491,-2.62465226698824,0.235655436572794,-11.1376690695506,8.22437375941232e-29,4.80777374512086e-27
"Fzd1",217.621199503802,4.04908581167233,0.363872469952583,11.127760811913,9.19154611099442e-29,5.35048819186831e-27
"Mier3",70.3894357865977,2.32226180944785,0.208713547477474,11.1265504204919,9.31717491806108e-29,5.40082962897356e-27
"Pim1",869.566194793505,2.91789169861895,0.262652434405197,11.1093266857656,1.13008389094381e-28,6.52327922989989e-27
"Mapkbp1",80.8231691434209,2.09450441793272,0.188563037110268,11.1077146933516,1.15066676732418e-28,6.61441613416849e-27
"Adora2a",76.9634761777318,3.5154432051193,0.31701623740801,11.089158189064,1.41614110506113e-28,8.10667331345366e-27
"Dnajc13",332.5465075117,1.32310664249851,0.119375325766334,11.0835856070321,1.5071344670542e-28,8.59191202788418e-27
"Tra2a",183.337770479338,2.38190878080989,0.214989475089679,11.0791878524114,1.58301935569649e-28,8.98738067127113e-27
"Poldip3",335.61588113153,1.53610646712266,0.138941656727403,11.0557661633215,2.05574035683476e-28,1.16233581815133e-26
"Traf5",155.905982875516,2.70392764625572,0.244719113299247,11.0491069120102,2.21406465640447e-28,1.24674432652066e-26
"Csrp1",253.400341761334,2.29224570171201,0.207875316812394,11.0270220479363,2.83083978520495e-28,1.5875717754751e-26
"Slamf8",331.351904162725,3.14667396986687,0.285785869728017,11.0106002541748,3.39732651021334e-28,1.89755127671673e-26
"Mbnl2",400.558985700735,1.24697270572435,0.113405282564604,10.9957197541832,4.00703769232122e-28,2.22907629045418e-26
"Oas1a",63.5467030680533,2.64235494931426,0.240325900440926,10.9948821349107,4.04441567060803e-28,2.24083367838186e-26
"Trim26",158.20271852172,1.91988616752393,0.174632645828138,10.9938560365933,4.09067597706005e-28,2.25739863118082e-26
"Adgrg6",34.7676540950771,3.7530142294156,0.341636416849472,10.9854044952977,4.49221704887545e-28,2.46910862176437e-26
"Chpf2",617.181296224238,1.42989986949011,0.130171104734503,10.9847717157086,4.5238082863506e-28,2.47660552057511e-26
"Ifit2",4108.83031120782,6.64915449429445,0.60544730956022,10.9822182530206,4.65354317788555e-28,2.53756054079482e-26
"Plek",694.709782123263,3.00630075655071,0.27385551735294,10.9776892049111,4.89279419360198e-28,2.65751923995799e-26
"Ppfia1",149.698890353133,1.89000042280839,0.172230751797938,10.9736525160486,5.11629649469444e-28,2.7680167231688e-26
"Mcmbp",348.255291992786,1.53610248560044,0.140101369001721,10.9642218098638,5.67869636550674e-28,3.06028496322387e-26
"F10",2884.02804473193,3.11803186275264,0.284689179500508,10.9524073525495,6.47047233201127e-28,3.473409972468e-26
"Mast3",143.795739074298,-2.05501869205505,0.187897087573203,-10.9369374405787,7.67488279106091e-28,4.10397996067737e-26
"H2-M2",2781.99298981444,3.53915759066622,0.323958634845808,10.9247206587061,8.78101716024207e-28,4.67733253832817e-26
"Rasgef1b",339.151045595901,4.04647079783043,0.37057394666573,10.9194692024058,9.30379352222182e-28,4.93673597817586e-26
"Il17ra",294.50707093613,1.78211479457072,0.163241812820361,10.9170240380254,9.5576269918885e-28,5.05199317931394e-26
"Scd2",172.196533966756,-2.30760814974947,0.211409849733532,-10.9153294071116,9.73756515222164e-28,5.10796383422242e-26
"Slamf7",1443.01687273641,1.80091353673507,0.164988672895162,10.9153768263802,9.73248471254948e-28,5.10796383422242e-26
"Plcl2",290.946984084286,1.79592139873719,0.16466354193451,10.9066122205209,1.07176307337393e-27,5.60077400010106e-26
"Eeig2",294.253571559428,2.84713954063385,0.261359009720858,10.8935962975782,1.23658648392775e-27,6.43771589896878e-26
"Crybg1",223.758465298473,2.5689346201586,0.235925044279002,10.8887745597733,1.30382824347064e-27,6.76226107027103e-26
"Herc6",79.5695204462906,3.59091266956816,0.331182854164552,10.8426889387938,2.16026550040703e-27,1.11621808403054e-25
"Calcrl",177.327209405503,2.50557787361214,0.231944813969086,10.8024742210709,3.35051181649863e-27,1.72476347091101e-25
"Tnfrsf1b",3006.35530179089,1.50869195841992,0.140461477505471,10.7409660300716,6.53568962025227e-27,3.35190981416358e-25
"Phf11c",36.995391929374,3.18768949465443,0.296909493657491,10.736232969134,6.87944330922825e-27,3.515140736819e-25
