"","baseMean","lgFC_LMoDC_vs_LcDC","lfcSE","stat","pvalue","padj"
"Ube2e3",177.493857257626,-0.434134408714121,0.118232436096806,-3.67187231394489,0.000240779981510624,0.00393780632602526
"Agap1",31.109201773979,-1.11655156111329,0.304154060007597,-3.67100659805559,0.000241597102569565,0.00394550912921272
"B4galt6",108.1330446362,1.15197144709184,0.313924445295289,3.66958185116248,0.000242947541012953,0.00395622717143807
"Lama5",31.8517407472603,-1.05826632213254,0.288385288621808,-3.66962658598153,0.000242905031898316,0.00395622717143807
"Eprs",387.548787964764,-0.435847722212935,0.118919922152325,-3.66505219919885,0.000247288141045691,0.00402116621937209
"Mir7078",6.89362124727777,2.01713810084762,0.550611696942289,3.66344941825498,0.00024884137390149,0.00404065928932063
"Rbck1",188.0067092199,0.463907581153798,0.126676757489887,3.66213653037996,0.000250120488127376,0.00405565212541103
"Calhm6",33.704041536091,1.19672890217346,0.326887196769134,3.66098432120195,0.000251248135352759,0.00406814985069049
"Nfkbia",2116.12101266027,0.315945971994595,0.0863142617776904,3.66041446091887,0.000251807608365313,0.00407142542944142
"Pim2",318.652306755965,-0.709785953512366,0.194096591237639,-3.65686975225315,0.000255314027592402,0.00412227280527732
"Pkp3",90.1288481267075,0.659067608503218,0.180420280235395,3.6529574593462,0.000259237192483796,0.00417969555462912
"Nuak2",38.9456661723826,1.08245432050111,0.296354987452518,3.65255982295402,0.000259639082782513,0.00418026257717213
"Stard3",164.319997806513,0.749979530881364,0.205383321560569,3.65160873425738,0.000260602717141734,0.00418985948194446
"Sft2d2",155.610415850333,-0.540076924662415,0.148130320956524,-3.64595797251346,0.000266397515538987,0.00427699335159001
"Aoah",69.3868761146123,-0.80692462635477,0.221402589617967,-3.64460337951389,0.000267804474067041,0.00429353473964866
"Ikbkg",80.1272942467807,-0.720557132236562,0.19777476614929,-3.64332187703182,0.000269141925854071,0.00430891687192493
"Emilin1",56.4424444171135,0.869558313257314,0.238701996851331,3.64286149561997,0.000269623933906088,0.00431057955483239
"Eea1",129.286516358543,-0.75143940835594,0.206307863444506,-3.6423207327629,0.000270191132731379,0.00431359764986694
"Pycard",388.763311811879,0.492183451097137,0.135207241724543,3.64021516021945,0.000272410312122881,0.00434294426278144
"Vim",3148.43398711329,-0.311609194553301,0.0856452424640334,-3.63837132791306,0.000274367647767615,0.00436804024707128
"Gm12989",15.1992764901123,4.22364144635739,1.16253957361897,3.63311627595545,0.000280018754345828,0.00443940720554672
"Hspa1b",54.1060031860098,-1.48736322829347,0.409314464864933,-3.63379102369196,0.000279287098430493,0.00443940720554672
"Lilra6",65.2408945501907,-1.10948532230458,0.305359056674879,-3.63337945298234,0.000279733167591495,0.00443940720554672
"Cplane1",34.0687912588197,-1.10335613342341,0.303778444591546,-3.63210804804455,0.000281115363826335,0.00445060282257832
"Gm20658",13.2235086706714,-1.74661484566968,0.480931824930675,-3.63173064274017,0.000281526886706685,0.00445093617416019
"Gm8623",20.8255663278388,1.12798362810354,0.311322079226929,3.62320472388124,0.000290975336229388,0.00458343347172947
"H1f2",99.7394458936637,-0.69147124144024,0.190845839208752,-3.62319264756877,0.000290988927469215,0.00458343347172947
"Tspo",1191.75865262353,0.596292325951334,0.164581526861261,3.62308174752807,0.000291113767306969,0.00458343347172947
"Mrpl17",260.635593030354,0.434132117202688,0.119871272703959,3.6216526896719,0.000292726948635694,0.00460247515517003
"Akap13",656.82961890215,-0.495497271618744,0.136875932445134,-3.62004672967149,0.00029454981580022,0.00462052038059116
"Zc3h12c",22.9274574832988,-1.32104483325574,0.364936801189226,-3.6199276941948,0.000294685351056213,0.00462052038059116
"Auh",214.740174692768,-0.530812362809656,0.146711968569621,-3.61805766758397,0.000296822268487628,0.00464763329462977
"Rap2a",61.2640712886155,-0.989531231064118,0.273935146048525,-3.61228285358035,0.000303513237705252,0.00474588120247211
"Adora2b",109.118560514551,-0.713746381292689,0.19763314929403,-3.61147096953259,0.000304465170441122,0.00475424449021691
"Smyd2",54.4690417328072,-0.812633644908248,0.225121530764532,-3.60975532703813,0.000306485962195124,0.00477925237081015
"Dynlt2b",66.7817581797831,0.846849616164149,0.234789570993928,3.60684511062056,0.000309942544687974,0.00482655063783909
"Tec",286.311134881971,-0.346420288595325,0.0960815055298703,-3.60548355986811,0.00031157221634398,0.00484530926890182
"H1f5",34.1784732121939,1.13051490136168,0.313769537436714,3.6030103833445,0.000314552958253377,0.00488499887074966
"Zmynd11",263.173474898782,-0.443613671172931,0.12323738908397,-3.59966788058667,0.000318623872405842,0.00494148778442748
"Tmem229b",109.834893052656,0.717232376473799,0.199327199868239,3.59826645308774,0.000320345334405713,0.00496143541697109
"Kars",340.692181686012,0.433525712575219,0.120591074103285,3.59500664372479,0.00032438329877685,0.00501035938042996
"Ptprcap",1012.44859270886,0.532660610053647,0.14815928858716,3.59518876698906,0.000324156449930329,0.00501035938042996
"Morc3",194.96666851388,0.633526602101407,0.176276191436122,3.5939431011078,0.000325710994779487,0.00502405903855395
"Gm12216",28.0323290419352,1.15950682268386,0.322763807486362,3.59243135627237,0.000327606968103682,0.00504647544515389
"Apeh",116.980247321569,0.573387838209624,0.159731278352059,3.58970293185682,0.000331055023107266,0.00509237527558503
"Trappc8",58.1730439304491,-0.853254545679256,0.237717185927384,-3.58936835950894,0.000331480169706473,0.00509237527558503
"Fads1",119.981945989424,-0.671531152315419,0.187132510585768,-3.58853280070561,0.000332544160338396,0.00510184506554156
"Llgl1",91.6441159390011,0.571223867145525,0.159497577451693,3.58139525547672,0.000341764154963405,0.00523624946562884
"Clint1",459.010304997911,-0.517550476861209,0.14458135269207,-3.57964887742814,0.000344056190379711,0.00526429062300447
"Stat6",201.073442297692,0.570401132803455,0.159420119748966,3.57797455993414,0.000346267144746864,0.00529101767154089
"H2-T24",10.4119587731523,1.9353525141965,0.541137482821641,3.57645252017109,0.000348288540205567,0.00531478054859873
"Nars",666.722974001304,-0.35176599315068,0.0983681841249765,-3.57601389392084,0.000348873117919205,0.00531658378497462
"Daam1",23.8733447411597,-1.0877536217749,0.304549055229788,-3.57168608175181,0.000354690401345154,0.00539801853796183
"Srp19",367.491785616012,-0.36675227327275,0.102741277172934,-3.56966823232528,0.000357433616217775,0.00543251438835523
"Ms4a4c",62.1435070902605,1.21525278696641,0.340571445396799,3.56827562437163,0.000359338389095188,0.00545419214020778
"Lmo1",31.9012058120304,-1.16130878803775,0.325581509801298,-3.56687573795729,0.000361262680626351,0.00547610810699439
"Ndc1",91.2237275700131,-0.578499151113602,0.162277812956507,-3.564869038928,0.000364037911786701,0.00551084748533414
"Il18rap",55.9548584316903,-0.888278969875487,0.249223411332045,-3.56418751002495,0.000364984980741319,0.00551785649266617
"Arg2",79.6861461998277,-0.886759235977272,0.249010677109526,-3.56112937112025,0.000369263074087157,0.00557513878346954
"Afp",15.2997703394444,-1.53270079030857,0.430709043441833,-3.55855260911317,0.00037290410475769,0.00562266387583718
"Mrps34",163.826855933178,0.506088163983911,0.142417728442281,3.55354750787938,0.000380072542276614,0.00571602376127311
"Usp32",96.2916683823639,-0.545089495664147,0.153393835253825,-3.55352934987362,0.000380098781563735,0.00571602376127311
"Ndfip2",104.704819612861,-0.588395500562248,0.165604072833526,-3.55302554155014,0.000380827487033885,0.00571943679143511
"Edem2",159.662678084977,0.599041300335939,0.168751174725876,3.54984966065593,0.000385451205898149,0.00576855221989243
"Plpp3",19.4662720694331,-2.15732871758949,0.60769655728995,-3.55000977331548,0.000385216849944124,0.00576855221989243
"Sigmar1",99.7934890662802,-0.693884210053027,0.195474815529417,-3.54973712687097,0.000385616000663043,0.00576855221989243
"Ythdf2",106.681342286621,0.493435132856659,0.139123370979789,3.54674508949572,0.000390021771874332,0.00582681281467301
"Arf4",440.427603477558,0.506725777263139,0.143217932232317,3.53814476556725,0.00040294907188233,0.0060120634429145
"Elovl1",339.167609808383,-0.481154927573551,0.13630106952069,-3.53008915678767,0.000415419651473051,0.00619002432306053
"Nr1h2",229.039376405348,0.598477572675924,0.169555140494785,3.52969288297297,0.000416042313649466,0.00619120931238938
"Fgfr1",83.2786400345676,-0.932787630507472,0.264320250336517,-3.52900555035001,0.000417124381913115,0.00619921881281304
"E2f8",93.0787515346576,-0.749744870317315,0.212480771258381,-3.52853044478839,0.000417873876622044,0.00620227124949829
"Osbpl1a",14.2405530087605,-1.52972206176657,0.433610933414185,-3.52786782778234,0.000418921277183934,0.00620973164970047
"Syvn1",588.652964453705,0.398598467753764,0.113021147478819,3.52676005017967,0.000420677821720845,0.00622767076596872
"Mri1",51.1124167477995,0.766265799120157,0.217480884808527,3.52337080012704,0.000426094782643663,0.00629968148813893
"Ifi207",21.0840204562258,1.37339814055796,0.389873138231034,3.52267957415446,0.000427207519295052,0.00629979108983739
"St3gal1",227.707864784848,-0.44828595670516,0.127253429177309,-3.52278095453553,0.000427044147383875,0.00629979108983739
"Pkig",506.402829713941,0.504278072372795,0.143210459891446,3.5212377137469,0.000429537366757778,0.00632596439750893
"Gbp11",5.98516601404239,2.47368658067489,0.702790657924409,3.51980572419754,0.000431863001672972,0.00635200820138092
"Hamp",11.1547788153723,1.53375215239944,0.435880719067541,3.51874282413895,0.000433596809126756,0.00635845313420058
"Racgap1",197.616205050338,-0.46421572529341,0.13193524962093,-3.51851174441382,0.000433974606404777,0.00635845313420058
"Suds3",264.372382887776,0.451009949480909,0.128168484421158,3.51888337852933,0.000433367163894721,0.00635845313420058
"Kctd9",27.019306462958,-1.01474725528578,0.28850025990354,-3.51731834011194,0.000435930625746431,0.0063789129690418
"Pabpc4",170.799383772372,-0.56624242790395,0.161072073127029,-3.51545998577534,0.000438992908145225,0.00641548738454797
"Mat2a",523.623090891161,0.335322376982402,0.0954788729825373,3.51200602298407,0.000444737919916804,0.0064872390924737
"Tmem43",116.492670701992,-0.460229848447305,0.131051474172681,-3.51182503938019,0.00044504087817479,0.0064872390924737
"Mrpl43",359.335609500703,0.355779552746982,0.101347208998252,3.51050173224916,0.000447261893838758,0.00651128777505492
"Vegfa",268.687636678155,-0.68787932415833,0.195993079500371,-3.50971231184225,0.000448591765313819,0.00652231828164824
"Tmem9",65.3938368574904,0.708689803483416,0.20201531230844,3.50809943753856,0.000451320322054102,0.00655363102050281
"Slc7a1",209.443605450282,-0.541191630314409,0.154338598859346,-3.50652159805866,0.000454004590035049,0.00658422178347268
"Bptf",193.586093343077,-0.491809083380243,0.14033706597584,-3.50448457761622,0.000457492065463082,0.00662636855681534
"Slc25a19",369.737713462094,0.567834181672162,0.1621096520904,3.50277836236124,0.000460432408258543,0.00666049368241006
"Nudt22",38.6376810648767,0.818466073739092,0.234127582104672,3.49581226774545,0.000472621087213061,0.00682814673401988
"Csnk1e",231.59608374862,0.464112850642204,0.132890931325703,3.49243432950822,0.000478639273765674,0.00688890035562489
"Pdpk1",93.5558708453155,-0.73027204230816,0.209086080302951,-3.492686080537,0.00047818829683749,0.00688890035562489
"Phc2",334.989075237691,0.414618864778664,0.118698161187613,3.49305213012796,0.000477533277004843,0.00688890035562489
"Adra2a",11.0046952475173,-3.8479958815518,1.1021170027581,-3.49145859461563,0.000480390918101985,0.00690539227672702
"Samd9l",7.09806874335912,2.26495149331816,0.649068396543716,3.48954209660955,0.000483848843702855,0.0069463387523537
"Gbp4",36.4121106820895,1.18942929904093,0.340990876558189,3.48815578600373,0.000486364609706826,0.00695617338274543
"Ppp1r15b",329.077906134854,-0.337571996787235,0.0967725814915842,-3.48830207465936,0.000486098562127021,0.00695617338274543
"Trim8",181.945414855723,0.438263779912785,0.125643176668814,3.48816220293455,0.000486352936720877,0.00695617338274543
"Hmgb2",319.553179854628,-0.609944494239299,0.174945552265637,-3.48648185872802,0.000489418576925164,0.0069910806495864
"Fen1",211.894473604621,0.383642438429172,0.110093598186721,3.48469343129751,0.000492701195664391,0.00702916261499173
"Ntan1",35.7619178633787,0.812835256379296,0.233316986652774,3.48382373714166,0.000494304908819424,0.00703443402700701
"R3hdm4",70.0571560455657,0.629749359001464,0.180751034281851,3.48407056979533,0.000493849256226261,0.00703443402700701
"Rfx5",73.3555712551793,0.738868141895099,0.212145765670467,3.48283237970824,0.000496138904595663,0.00705172989212714
"Dnajc7",593.005967780241,0.387369618608474,0.111269812088278,3.48135411877164,0.000498885451894434,0.00707527896127957
"Mogat2",32.4095729953422,0.883689582699339,0.253840953740321,3.48127270118655,0.000499037133508972,0.00707527896127957
"5430416N02Rik",80.3711249272905,-0.598893718472116,0.172154518108112,-3.47881499163453,0.000503636156906298,0.00712276495356686
"Eng",37.6607612148534,0.941879339441958,0.270738943015353,3.4789207971036,0.000503437355726484,0.00712276495356686
"Bcl2l1",156.23516176147,-0.542496402840452,0.155972948262431,-3.4781441838727,0.000504898262377336,0.00713176616213043
"Pck2",332.457895802058,-0.345643295269816,0.0993931784373978,-3.47753538727526,0.000506046247397536,0.00713913511644122
"Arpc4",340.394064625685,0.702853071249278,0.202158433983656,3.47674374696681,0.000507542653475184,0.00715139518784131
"Maco1",64.1398815914337,-0.676186520886919,0.194570059701999,-3.47528557025966,0.000510309789278776,0.00717370940550642
"Sc5d",34.4926531570121,-1.25246203527696,0.360395211183533,-3.47524605325329,0.000510384974810571,0.00717370940550642
"Lonp1",248.464358551339,-0.391989569234822,0.112846725948617,-3.47364592051441,0.000513438095478158,0.00720773503738365
"Gbe1",38.5827300742264,-0.865922949658094,0.249566780049821,-3.46970437926566,0.000521031490052338,0.0073053357381385
"Slfn3",5.41976269399444,2.36034878577507,0.681422314697757,3.46385601830781,0.00053249144293402,0.007447693200006
"Syncrip",321.62449944781,-0.479431094744819,0.138403019770415,-3.4640219233663,0.000532163137942011,0.007447693200006
"Perp",29.208019138724,-1.14340340840292,0.330254198644766,-3.46219189065575,0.000535794996718872,0.00748471466617453
"Lrrfip2",247.196488806286,-0.418040641301968,0.120916014436484,-3.45728101649893,0.000545655515158099,0.00761313000891943
"Ern1",29.2754180907433,-1.01865387727847,0.294838102352681,-3.454960092166,0.000550374280878554,0.00766957998500567
"Trac",400.364947999321,0.656689593669185,0.190217642968997,3.4523064391888,0.000555816097475799,0.00773595567170528
"Calm2",1050.98685811471,-0.342787975935015,0.0993195216451009,-3.45136555489968,0.000557757563442946,0.00775351032400749
"Osbpl8",159.937662407535,-0.822784565902861,0.238497537612714,-3.44986608305762,0.00056086470479425,0.00778720678434794
"Rasal1",27.5586279713248,0.954948987589095,0.277101081927379,3.44621168905924,0.000568504831474732,0.00788333841858635
"Ubxn11",17.3497099339873,1.24850745187729,0.36231733168114,3.44589491781765,0.000569171639485618,0.00788333841858635
"Mrpl12",227.667279283121,0.473490877546028,0.137422702044635,3.44550696865382,0.000569989270219747,0.00788508214955691
"Dbf4",138.246379135438,-0.466556793583717,0.135427770023752,-3.44506000137114,0.000570932641822648,0.00788855901107439
"Ctnna1",193.799714867874,-0.547085727446936,0.158888097049946,-3.44321404563716,0.000574844148763368,0.00793298844037969
"Hcls1",667.695136310852,0.372935986543013,0.108351605710234,3.44190548998748,0.000577632024147034,0.00796182278506897
"Zyx",826.649414234891,-0.45559566808557,0.132434836096738,-3.44014974846027,0.000581392408113472,0.00800397591797762
"Rusc2",17.4695078503421,-1.37170935912403,0.399116989325941,-3.43686035876518,0.000588498925811391,0.00809203770244155
"Mppe1",100.677287345191,0.605046746557844,0.176241276264682,3.43305926614589,0.000596811626325006,0.00819450028409592
"Sco2",88.8676348642395,-0.57253639706575,0.166784209122517,-3.43279738578354,0.000597388344248067,0.00819450028409592
"Tbc1d14",113.088489233773,0.588505624356106,0.17153399505974,3.43083960792231,0.000601716262424144,0.00824394672520772
"Fosl1",32.4240597879511,-1.14942703592524,0.335088475316698,-3.43021954079111,0.000603093073468865,0.00825289068964176
"Cma1",10.4229091686701,1.50066500641622,0.437571348081331,3.42953215057694,0.000604622796707371,0.00826070402641049
"Rcbtb2",147.088010943941,-0.606003758551036,0.176712924738778,-3.42931202936541,0.000605113418901023,0.00826070402641049
"Plxdc2",33.907817336044,-1.06531464100895,0.311126069726027,-3.42406099863972,0.000616927716055037,0.00841191272166431
"Laptm4a",468.744554192931,0.390227243351471,0.114023878051888,3.42232916489557,0.000620870999731873,0.00845556574186813
"Gm45640",13.3951736993069,1.40973742036005,0.412173765805543,3.42025023743298,0.00062563556530341,0.00851028616813075
"Psap",561.529239516487,-0.576455246631569,0.168593740953539,-3.41919719777989,0.000628061920367841,0.00853310826015854
"Prmt1",318.653705276141,0.385667716175466,0.113106902748411,3.4097628597728,0.000650193876304911,0.00882328570952342
"Cmtr1",40.9577695377254,0.820607136454194,0.240696913016293,3.40929647235919,0.000651306564761809,0.00882787578087974
"Alad",89.6684565805282,0.561688736034336,0.164776458960514,3.40879236984291,0.000652511223690323,0.00883370004613538
"Bcl10",303.351645058811,-0.364901515937097,0.107139583221524,-3.40585155332012,0.000659580326326554,0.00891088880315704
"Coro2a",341.353006273246,-0.507816689519374,0.149104790929661,-3.40577044072938,0.000659776309313496,0.00891088880315704
"Ly6a",2102.09976626704,1.80523077535535,0.530297067457013,3.40418773954786,0.00066361126057468,0.00895207663821393
"Ccne1",46.3014986489505,0.813641863614636,0.239078013248787,3.40324838975449,0.000665897134999191,0.00897229484852929
"1110038B12Rik",288.092412560399,-0.462286307153975,0.1358541367461,-3.40281362221565,0.000666957602884134,0.00897597368981847
"Pou2f2",1061.77366312343,0.481662577110047,0.141569818109514,3.40229706827374,0.000668219601978775,0.00898235288084441
"Mndal",182.443152534284,1.07840324916637,0.317036054549062,3.40151611683485,0.000670131769934236,0.0089974464611076
"Rhov",14.5348677742785,1.45196237707417,0.427609531799522,3.39553323557554,0.00068495057432933,0.00918559011385887
"Pi4ka",171.391657232691,-0.455827351625679,0.134275326411015,-3.39472160529624,0.000686984176626794,0.00919123548047985
"Pitrm1",161.374574057099,-0.510870126937858,0.150479541436375,-3.39494739325652,0.000686417884743605,0.00919123548047985
"Cnn2",1609.35717631971,0.275718609888217,0.0812790448957028,3.39224716828328,0.00069321875757967,0.00925292812371272
"Ilrun",341.740607675983,0.416385118418395,0.122736118514656,3.39252310939483,0.000692520901443013,0.00925292812371272
"Wbp1",129.143873157421,0.595348288785638,0.17587074954785,3.38514670754648,0.000711402213297971,0.00948453079460066
"Dhx29",72.8378127490611,-0.584500479587905,0.172896702122535,-3.38063405728617,0.000723187875677029,0.00963039555472249
"Bcat2",30.0997564636283,1.03122539098389,0.305468100367565,3.37588569720712,0.000735784805523974,0.00978671061629845
"Il22",332.095914314803,1.04337877330693,0.309240850774626,3.37400046175446,0.000740842434500721,0.00984249756512088
"Noc2l",298.139021479407,0.383487060858575,0.113733403843983,3.37180676826163,0.000746768220038945,0.00990967513413729
"Btbd7",69.7089383668796,-0.634924019792375,0.188480558401021,-3.3686446240332,0.000755387555347096,0.010012398538839
"Ifitm2",288.404181102219,0.890355768875992,0.264436238024444,3.36699604988969,0.000759917768288588,0.0100607463887591
"Eno3",62.549587021846,0.856844250893931,0.254757918973709,3.36336650238675,0.000769980665017613,0.0101821457082782
"AI837181",169.431820544104,0.601696011707583,0.178921616939211,3.36290282862809,0.000771275071854435,0.0101874444311341
"Il18",9.90053937350036,2.23017614278128,0.663740833307082,3.36001046021148,0.000779395215286807,0.0102827847905721
"Apbb1ip",588.10711383622,-0.317445207243237,0.0945657231397088,-3.35687389366496,0.000788290576751753,0.0103881205599922
"Gbf1",179.209551710937,-0.428310294266214,0.127648467191913,-3.35538924742647,0.000792533836702713,0.0104319782962751
"Cxxc5",117.176639487419,0.563412148246567,0.167937782808374,3.35488618954468,0.000793976425733269,0.010438912660823
"Cdc42bpa",15.5349712249822,-1.44136964456167,0.429785589041248,-3.35369468245092,0.000797402966876743,0.0104718852758387
"Rasal3",243.119183649935,0.427470015972821,0.127501564389775,3.35266487135826,0.000800375553382273,0.0104988273107072
"B4galnt1",334.195821114773,0.534559914040661,0.159537356125089,3.35068805842267,0.00080611053158231,0.0105580845034268
"Senp5",77.913291278856,-0.647331043608383,0.193206040695577,-3.35047000227256,0.000806745469118761,0.0105580845034268
"Herpud2",113.068434018685,-0.458821065798783,0.137024537686048,-3.34845914131117,0.000812622620341342,0.0106228041849438
"Nipsnap3b",177.978293808485,-0.409703323486542,0.122403860652404,-3.34714380169753,0.000816488434115637,0.0106611130131548
"Dhcr24",83.5322164098444,-0.860654331221027,0.25724713770516,-3.3456322931276,0.000820951860060646,0.0106894142704484
"Gm16433",12.4928803512806,2.00847911025451,0.600360054024501,3.34545760796493,0.000821469155269128,0.0106894142704484
"Midn",253.621902518498,0.414074302338326,0.123751499233941,3.34601443135293,0.000819821287592645,0.0106894142704484
"Dag1",154.582064362748,-0.432849592052871,0.129472573050325,-3.34317594726897,0.000828253667044494,0.0107409141645508
"Mpnd",108.666691103881,0.637091391621906,0.190560964451851,3.34324185152243,0.000828056974063842,0.0107409141645508
"Stoml2",87.9785512149767,0.568956513018346,0.170163840398276,3.34358058496257,0.000827046698736844,0.0107409141645508
"Sfswap",225.587014611966,-0.444574073712807,0.133121963351345,-3.33959973636698,0.000838992182147629,0.0108678089594328
"Mtus1",23.9230829870965,1.44043592490432,0.431389613047462,3.33906028642799,0.000840623186996924,0.0108765762866946
"Srebf2",623.996611573562,-0.349180824311917,0.104596322299721,-3.33836617420773,0.000842726133550434,0.0108914231251036
"Il15ra",109.017982535767,0.623943034249202,0.186933659538071,3.33777788222312,0.000844512296575917,0.0109021468501346
"Slc4a1",7.67350523896333,2.9579292011203,0.886623878992844,3.33617137007448,0.000849407866260924,0.0109529414790817
"Itga6",77.2631640010665,-0.647619411014233,0.1941769275783,-3.33520268906865,0.000852372461238623,0.0109663585616919
"Tnfrsf12a",34.9052965790119,0.779455022561117,0.233696807819783,3.33532592863742,0.000851994761286704,0.0109663585616919
"Mrgbp",75.8685009859312,0.615345186623841,0.184710058247676,3.33141136146863,0.000864068127493826,0.0111042982923361
"Armc6",32.1541200912859,-0.864572863804647,0.25954923984283,-3.33105527231822,0.000865174218426036,0.0111059920223405
"Polr1e",51.1296259130783,0.671891664609584,0.201728419404236,3.33067431249339,0.000866359016666261,0.0111086911484575
"Klhdc4",79.8702692733847,0.578983734863743,0.173853374170054,3.33029909616486,0.000867527422866864,0.0111111742620892
"Nob1",219.455407736379,-0.384991192576406,0.11564573670167,-3.32905650961922,0.000871407218850547,0.0111483399412765
"Fktn",23.5595021687794,-0.986819007598647,0.296481030065845,-3.32843894727256,0.000873341446535098,0.0111605595841408
"Zzz3",134.180674936036,-0.705612493713281,0.212015444433178,-3.32811836231898,0.00087434709904612,0.0111608987480702
"Cat",199.80503758124,-0.399276422376589,0.120017316372582,-3.32682344885196,0.000878420088292199,0.0112003474121284
"Syne2",40.4017115981814,-0.896430176873864,0.269880382022574,-3.32158332575238,0.000895082515807857,0.0114000509471439
"Fkbp4",395.582351238208,0.402159221141404,0.12114101602445,3.31976100530834,0.000900945414604877,0.0114619160503136
"Ccdc86",26.2970018603768,0.927465433244383,0.27951128753308,3.31816808340743,0.000906099409723785,0.0115146345278054
"Cntnap1",12.5152282116086,-1.25241850927142,0.377614071706197,-3.31666270701339,0.000910995247357025,0.0115639586020298
"Cd83",342.883517589867,0.879295344517178,0.265311068879999,3.31420527695694,0.000919040090432031,0.0116531012133868
"Ifi206",113.657066778183,1.65079151884086,0.498429743309456,3.31198436891024,0.000926367217270496,0.0117329554551849
"Plin2",265.064711618125,-0.532042798853276,0.160919891162446,-3.30625875402929,0.000945507300031198,0.0119620840322482
"Gm17251",17.1162176592099,-1.47501515790584,0.446812948605109,-3.30119161163669,0.000962751080388318,0.0121667400946191
"Arrb1",102.285251474441,-0.59757761220653,0.181148861064515,-3.29882069749092,0.000970919059544524,0.0122522492595943
"Bclaf1",324.805484859237,-0.440601612477142,0.133572125487956,-3.29860448703326,0.000971667105068276,0.0122522492595943
"Gm7232",8.15589845822162,2.38356212393155,0.723361313425954,3.29511971360843,0.000983797594772679,0.0123915014174738
"Gm10335",19.7218338181715,1.15233334344692,0.349835639573213,3.29392781379487,0.00098797867487526,0.0124196904816379
"Larp1b",142.342916602963,-0.495836697346649,0.150533597722637,-3.29386067195606,0.000988214691362886,0.0124196904816379
"Tmem259",245.448727310828,0.583494036015794,0.177227462359159,3.29234548781903,0.000993554756734793,0.012473051400903
"Jund",532.508488977419,0.516698814370132,0.157009794269952,3.2908699535123,0.000998780746931292,0.012490208416104
"Lockd",58.6568294925928,-0.740175870293125,0.224908249220342,-3.29101254782335,0.000998274603348386,0.012490208416104
"Ly6i",95.0633645349328,1.78130452622607,0.54123134275247,3.29120726299242,0.000997583838433112,0.012490208416104
"Slc7a3",11.6466497134194,-1.32017421423581,0.401180654956739,-3.29072251596522,0.000999304331563018,0.012490208416104
"Smpd5",21.1275890711806,1.11721694048951,0.339721443306243,3.2886264982761,0.00100677530832658,0.0125698047531377
"Litaf",418.235960506599,-0.418422586439108,0.127248601497548,-3.28822935195222,0.00100819669708035,0.0125737791575699
"Mras",21.424756155653,-1.15217782211309,0.350614883443975,-3.28616347028862,0.00101562050883206,0.012652522601286
"B3gnt9",5.94493831323873,-2.75413463914449,0.838348920847464,-3.28518898355641,0.00101913989223539,0.0126825061480254
"Atp13a1",282.925021992224,0.357422596206268,0.108824383159812,3.28439809009881,0.00102200451845734,0.0127042851754583
"Snrpd2",432.163840176179,0.382401429997292,0.116487021127311,3.28278143175588,0.00102788327578132,0.0127634438568968
"Mir22hg",84.2352098658838,-0.59447952511698,0.181150337844733,-3.28169150656797,0.00103186428495853,0.0127989346944965
"Sting1",196.238160421614,0.375307994306236,0.114376963601376,3.28132503686888,0.00103320603702851,0.0128016474087913
"Gm12185",6.37659485144843,2.35776210411657,0.718967181698675,3.27937375186721,0.00104037748462859,0.0128765070003054
"Abhd11",104.136610284413,0.528042121043211,0.16105659749592,3.27861217269655,0.00104318894932925,0.0128973002531498
"Mrpl32",217.167612520211,-0.403212472243656,0.123004096347168,-3.27804101015974,0.00104530207874017,0.0129032902556585
"Urm1",115.070897890424,-0.54521344903315,0.166331651916835,-3.27786950198603,0.00104593738014111,0.0129032902556585
"Hcfc1",202.613610925585,-0.488722729377622,0.149166609750238,-3.27635474316895,0.00105156388900812,0.0129586775900579
"Pkib",362.323953267716,0.639466037363378,0.195200265167825,3.27594861007793,0.00105307720721276,0.0129633121868447
"Erf",54.0714271524548,0.69830560164175,0.213326200436112,3.27341695588341,0.00106255608354961,0.013049097199922
"Mapk11",20.390844233697,0.931755841781812,0.284626174429203,3.2736126382276,0.00106182061555042,0.013049097199922
"Pip4k2c",181.840268914498,-0.497165816726438,0.15189117197187,-3.2731712467036,0.00106348024376941,0.013049097199922
"Pank3",23.0520603688504,-1.58268683877557,0.483906935473165,-3.27064301574437,0.00107303269892753,0.0131521502527688
"Dnajc9",249.291567902864,0.43860129976265,0.134136083236135,3.26982337027488,0.00107614657489771,0.0131761490948002
"Naprt",15.9201829950813,1.2375745861686,0.378764502768643,3.26739854744133,0.00108540761127309,0.0132752804301523
"Akirin2",211.902959328915,-0.415255940909263,0.12719077663271,-3.26482746550406,0.00109530772555961,0.0133292880643969
"B3gnt3",5.7822114894238,2.03600261000467,0.62353474901965,3.26525925492648,0.00109363927953062,0.0133292880643969
"Sbds",273.858879218971,-0.34930958294351,0.106999020018087,-3.2646054411009,0.00109616654996698,0.0133292880643969
"Taf5l",113.572040342633,-0.574095645139613,0.175863891090911,-3.26443161002756,0.0010968393898065,0.0133292880643969
"Treml4",10.9268372394148,-1.48537826820306,0.4549241261871,-3.26511209825825,0.00109420763268335,0.0133292880643969
"Utp14b",20.1896049016956,-1.25126051691653,0.383250698490274,-3.26486167369187,0.00109517545838595,0.0133292880643969
"Atp13a3",141.129441059891,-0.564060683483743,0.172824345216288,-3.2637802433322,0.00109936400292724,0.0133315428397528
